Customer_ID,Signup_Date,Plan_Type,Billing_Cycle,Tenure_Months,Monthly_Charges,Churn_Status,Churn_Reason,LTV,Region
CUST-20748,2024-05-07,Standard,Monthly,9,38.25,No,N/A,344.25,West
CUST-20749,2025-01-22,Premium,Annual,8,79.4,Yes,Product Bug,635.2,North
CUST-20750,2024-02-25,Premium,Annual,22,82.16,No,N/A,1807.52,South
CUST-20751,2024-04-24,Basic,Annual,11,15.25,Yes,Competitor,167.75,East
CUST-20752,2024-02-29,Basic,Monthly,6,15.06,No,N/A,90.36,West
CUST-20753,2024-10-18,Premium,Annual,12,76.85,No,N/A,922.2,North
CUST-20755,2024-02-23,Premium,Monthly,13,79.22,No,N/A,1029.86,West
CUST-20756,2024-06-30,Basic,Monthly,17,15.1,Yes,Customer Support,256.7,East
CUST-20757,2024-11-29,Premium,Monthly,15,77.91,Yes,No_Reason,1168.65,North
CUST-20758,2025-04-06,Standard,Monthly,2,38.94,No,N/A,77.88,North
CUST-20759,2024-04-26,Standard,Annual,12,37.29,No,N/A,447.48,East
CUST-20760,2024-04-18,Premium,Monthly,4,77.17,Yes,Price,308.68,West
CUST-20761,2025-04-03,Standard,Annual,17,38.38,No,N/A,652.46,South
CUST-20762,2025-03-15,Basic,Monthly,3,14.78,No,N/A,44.34,West
CUST-20763,2024-05-08,Premium,Annual,4,81.54,Yes,Competitor,326.16,West
CUST-20764,2024-07-15,Premium,Monthly,11,76.85,Yes,Product Bug,845.35,North
CUST-20766,2024-05-23,Standard,Annual,21,38.42,Yes,Product Bug,806.82,North
CUST-20767,2024-05-14,Premium,Annual,7,76.04,Yes,Competitor,532.28,North
CUST-20770,2024-05-28,Standard,Monthly,7,39.96,Yes,Price,279.72,West
CUST-20771,2024-06-15,Standard,Annual,22,39.48,Yes,Customer Support,868.56,South
CUST-20772,2024-08-08,Basic,Monthly,13,15.16,No,N/A,197.08,East
CUST-20773,2024-11-03,Basic,Annual,6,14.29,No,N/A,85.74,North
CUST-20775,2024-10-12,Premium,Annual,11,81.74,No,N/A,899.14,South
CUST-20776,2025-02-27,Basic,Annual,18,15.15,No,N/A,272.7,West
CUST-20777,2025-01-24,Basic,Monthly,0,14.81,No,N/A,0.0,North
CUST-20778,2024-01-05,Premium,Annual,10,78.31,No,N/A,783.1,South
CUST-20781,2024-05-21,Premium,Monthly,1,78.39,No,N/A,78.39,East
CUST-20782,2024-09-09,Standard,Monthly,15,38.59,No,N/A,578.85,East
CUST-20783,2025-05-15,Premium,Monthly,6,77.41,No,N/A,464.46,North
CUST-20784,2024-05-26,Standard,Monthly,13,39.76,Yes,Customer Support,516.88,West
CUST-20786,2024-11-18,Basic,Monthly,5,15.64,Yes,Customer Support,78.2,East
CUST-20787,2025-05-06,Standard,Monthly,5,40.84,No,N/A,204.2,East
CUST-20789,2024-03-27,Basic,Monthly,10,14.64,Yes,No_Reason,146.4,North
CUST-21276,2025-03-09,Premium,Annual,11,80.36,No,N/A,883.96,South
CUST-20791,2024-07-06,Standard,Monthly,5,40.77,Yes,Price,203.85,North
CUST-20792,2024-04-03,Premium,Monthly,21,82.69,No,N/A,1736.49,North
CUST-20793,2024-10-20,Premium,Monthly,3,76.33,No,N/A,228.99,South
CUST-20794,2025-05-07,Standard,Annual,8,40.09,No,N/A,320.72,West
CUST-20795,2024-05-10,Premium,Monthly,14,82.56,No,N/A,1155.84,South
CUST-20796,2024-11-11,Basic,Annual,17,15.67,No,N/A,266.39,West
CUST-20797,2024-06-22,Premium,Annual,7,77.62,No,N/A,543.34,South
CUST-20798,2024-09-06,Premium,Annual,16,81.0,No,N/A,1296.0,South
CUST-20799,2024-05-25,Premium,Monthly,13,79.0,No,N/A,1027.0,East
CUST-20801,2024-03-12,Premium,Monthly,21,76.7,No,N/A,1610.7,West
CUST-20802,2024-07-08,Premium,Monthly,23,79.93,Yes,Customer Support,1838.39,East
CUST-20803,2024-09-15,Premium,Annual,21,77.73,Yes,Price,1632.33,West
CUST-20804,2024-04-02,Standard,Annual,10,39.65,Yes,Customer Support,396.5,East
CUST-20805,2024-08-25,Premium,Monthly,6,77.5,No,N/A,465.0,North
CUST-20806,2024-09-23,Standard,Monthly,13,37.63,No,N/A,489.19,West
CUST-20807,2024-03-28,Premium,Monthly,4,82.01,No,N/A,328.04,West
CUST-20808,2025-02-03,Premium,Annual,16,76.27,No,N/A,1220.32,East
CUST-20809,2025-05-03,Premium,Annual,17,78.49,No,N/A,1334.33,South
CUST-20810,2024-11-06,Premium,Annual,8,79.21,No,N/A,633.68,East
CUST-20811,2025-02-09,Standard,Annual,19,39.0,No,N/A,741.0,East
CUST-20813,2024-02-14,Basic,Monthly,6,15.24,Yes,Customer Support,91.44,East
CUST-20815,2024-09-26,Standard,Annual,12,37.98,No,N/A,455.76,North
CUST-21686,2024-05-28,Basic,Annual,4,14.92,Yes,Customer Support,59.68,North
CUST-20816,2025-04-10,Standard,Monthly,1,40.19,Yes,Product Bug,40.19,East
CUST-20817,2024-11-13,Premium,Monthly,15,76.08,No,N/A,1141.2,West
CUST-20818,2024-08-13,Premium,Monthly,4,79.0,Yes,Customer Support,316.0,West
CUST-20820,2024-01-19,Premium,Monthly,23,82.34,No,N/A,1893.82,North
CUST-20821,2024-04-15,Premium,Annual,15,77.77,No,N/A,1166.55,North
CUST-20823,2024-08-13,Standard,Annual,20,40.85,No,N/A,817.0,West
CUST-20824,2025-04-28,Standard,Annual,6,37.22,No,N/A,223.32,East
CUST-20826,2024-11-14,Premium,Annual,20,77.51,Yes,Competitor,1550.2,North
CUST-20827,2024-08-11,Basic,Monthly,8,14.44,No,N/A,115.52,West
CUST-20828,2024-06-14,Basic,Monthly,22,15.18,Yes,Product Bug,333.96,West
CUST-20829,2024-12-14,Basic,Monthly,19,14.65,Yes,Price,278.35,West
CUST-20830,2025-04-15,Premium,Annual,22,78.93,Yes,No_Reason,1736.46,West
CUST-20831,2024-01-19,Standard,Monthly,6,40.74,No,N/A,244.44,East
CUST-20832,2025-04-23,Premium,Annual,23,79.54,No,N/A,1829.42,East
CUST-20833,2024-02-11,Standard,Monthly,8,39.0,No,N/A,312.0,South
CUST-20834,2024-06-10,Standard,Monthly,19,40.2,No,N/A,763.8,East
CUST-20836,2024-08-18,Premium,Monthly,6,81.29,No,N/A,487.74,East
CUST-20838,2024-01-15,Premium,Monthly,24,77.89,No,N/A,1869.36,West
CUST-20839,2024-08-03,Standard,Monthly,12,39.9,Yes,Price,478.8,North
CUST-20841,2024-11-23,Standard,Monthly,16,40.22,Yes,Price,643.52,West
CUST-20842,2024-01-13,Standard,Monthly,24,37.91,Yes,Competitor,909.84,North
CUST-20843,2024-06-14,Basic,Monthly,14,14.58,Yes,Product Bug,204.12,North
CUST-20844,2024-07-10,Premium,Annual,22,76.75,No,N/A,1688.5,North
CUST-20845,2025-02-25,Premium,Monthly,0,79.56,Yes,Price,0.0,West
CUST-20846,2024-11-18,Premium,Annual,12,80.86,No,N/A,970.32,South
CUST-20848,2024-12-16,Standard,Annual,14,39.46,No,N/A,552.44,North
CUST-20850,2024-04-18,Standard,Annual,5,38.78,Yes,Competitor,193.9,North
CUST-20851,2024-09-02,Standard,Monthly,11,39.09,No,N/A,429.99,North
CUST-20852,2025-02-21,Basic,Annual,0,14.61,No,N/A,0.0,East
CUST-20853,2024-03-02,Standard,Monthly,21,40.28,No,N/A,845.88,North
CUST-20854,2024-07-27,Standard,Monthly,24,38.67,No,N/A,928.08,East
CUST-20855,2024-06-01,Basic,Annual,22,14.36,No,N/A,315.92,North
CUST-20857,2025-04-01,Premium,Monthly,8,75.25,Yes,Product Bug,602.0,South
CUST-20858,2024-02-25,Standard,Annual,12,40.56,No,N/A,486.72,North
CUST-21637,2024-02-18,Standard,Monthly,1,37.35,Yes,No_Reason,37.35,East
CUST-20859,2024-11-26,Standard,Annual,12,37.53,No,N/A,450.36,West
CUST-20860,2024-06-21,Standard,Annual,17,37.65,No,N/A,640.05,East
CUST-20861,2024-04-25,Basic,Monthly,1,14.72,Yes,No_Reason,14.72,East
CUST-20863,2025-04-19,Standard,Monthly,4,39.17,Yes,Product Bug,156.68,South
CUST-20864,2024-02-29,Basic,Monthly,16,15.22,Yes,Price,243.52,West
CUST-20865,2024-11-27,Standard,Annual,6,37.92,No,N/A,227.52,South
CUST-20867,2024-05-24,Standard,Annual,1,40.07,Yes,No_Reason,40.07,North
CUST-20868,2024-01-14,Basic,Annual,14,14.74,Yes,No_Reason,206.36,North
CUST-20869,2024-06-09,Standard,Monthly,1,37.78,Yes,Customer Support,37.78,West
CUST-20871,2024-06-12,Basic,Annual,15,15.0,No,N/A,225.0,East
CUST-20872,2024-12-23,Premium,Annual,6,75.15,No,N/A,450.9,West
CUST-20874,2025-01-21,Premium,Annual,12,75.63,Yes,Product Bug,907.56,North
CUST-20876,2025-02-24,Standard,Annual,20,39.24,No,N/A,784.8,South
CUST-20877,2025-02-15,Basic,Annual,4,14.92,Yes,Product Bug,59.68,West
CUST-20879,2025-01-03,Premium,Annual,23,81.03,No,N/A,1863.69,South
CUST-20880,2025-04-14,Standard,Monthly,7,39.42,No,N/A,275.94,East
CUST-20881,2025-04-06,Standard,Annual,3,38.34,Yes,Price,115.02,South
CUST-20882,2024-10-23,Standard,Annual,12,40.03,No,N/A,480.36,North
CUST-20883,2025-05-03,Premium,Monthly,22,80.87,Yes,Customer Support,1779.14,East
CUST-20884,2025-03-13,Basic,Monthly,10,14.76,Yes,Product Bug,147.6,East
CUST-20886,2024-10-06,Premium,Annual,7,76.35,Yes,Price,534.45,North
CUST-20888,2024-09-12,Premium,Monthly,22,75.33,No,N/A,1657.26,West
CUST-20889,2024-01-11,Basic,Monthly,20,15.31,Yes,No_Reason,306.2,East
CUST-20890,2024-09-24,Premium,Monthly,18,82.16,No,N/A,1478.88,South
CUST-20891,2024-06-14,Premium,Annual,1,82.67,Yes,Product Bug,82.67,South
CUST-20892,2024-05-18,Premium,Annual,8,79.73,No,N/A,637.84,North
CUST-20893,2024-10-31,Premium,Monthly,16,76.8,No,N/A,1228.8,West
CUST-20895,2025-02-12,Standard,Monthly,14,40.77,No,N/A,570.78,North
CUST-20898,2024-09-10,Basic,Monthly,4,15.27,No,N/A,61.08,East
CUST-20900,2024-07-22,Premium,Monthly,24,82.88,Yes,No_Reason,1989.12,West
CUST-20901,2024-05-28,Basic,Annual,23,15.05,Yes,Price,346.15,South
CUST-20902,2024-08-08,Basic,Monthly,13,14.73,Yes,No_Reason,191.49,North
CUST-20904,2024-10-21,Premium,Monthly,7,75.19,No,N/A,526.33,North
CUST-20905,2024-10-31,Standard,Annual,16,38.93,No,N/A,622.88,West
CUST-20906,2025-03-04,Premium,Annual,22,75.79,No,N/A,1667.38,West
CUST-20907,2024-08-04,Basic,Monthly,21,14.37,Yes,No_Reason,301.77,North
CUST-20908,2024-03-18,Standard,Annual,9,40.5,Yes,Product Bug,364.5,West
CUST-20909,2025-01-30,Standard,Annual,14,37.5,No,N/A,525.0,South
CUST-20910,2024-11-10,Basic,Monthly,8,15.07,Yes,Price,120.56,North
CUST-20911,2025-01-12,Premium,Annual,19,77.1,No,N/A,1464.9,East
CUST-20912,2024-03-16,Premium,Monthly,24,76.11,No,N/A,1826.64,North
CUST-20913,2025-05-13,Premium,Monthly,18,77.52,Yes,Competitor,1395.36,South
CUST-20914,2024-02-07,Premium,Annual,5,82.33,Yes,Competitor,411.65,East
CUST-20915,2024-07-11,Premium,Monthly,3,80.56,Yes,Customer Support,241.68,West
CUST-20916,2025-04-01,Standard,Monthly,5,40.05,Yes,Competitor,200.25,South
CUST-20917,2024-04-28,Premium,Annual,21,79.81,No,N/A,1676.01,East
CUST-20918,2025-02-17,Basic,Monthly,20,14.84,No,N/A,296.8,West
CUST-20919,2024-12-15,Premium,Monthly,13,75.32,Yes,No_Reason,979.16,North
CUST-20920,2024-05-06,Premium,Monthly,9,82.49,No,N/A,742.41,South
CUST-20921,2025-04-14,Standard,Annual,19,37.27,No,N/A,708.13,South
CUST-20922,2024-10-17,Basic,Annual,0,15.02,Yes,Product Bug,0.0,West
CUST-20923,2024-01-07,Standard,Annual,2,39.27,No,N/A,78.54,West
CUST-20924,2024-02-16,Basic,Annual,20,15.58,No,N/A,311.6,East
CUST-20925,2024-12-14,Standard,Monthly,13,40.4,No,N/A,525.2,East
CUST-20926,2024-08-14,Premium,Monthly,12,81.64,No,N/A,979.68,South
CUST-20927,2024-06-12,Premium,Monthly,23,78.43,Yes,Customer Support,1803.89,South
CUST-20928,2024-01-05,Premium,Monthly,1,77.6,No,N/A,77.6,West
CUST-20930,2024-04-19,Premium,Monthly,2,78.05,Yes,Product Bug,156.1,East
CUST-20932,2024-03-28,Standard,Annual,7,38.86,No,N/A,272.02,South
CUST-20933,2025-03-24,Premium,Monthly,13,80.79,Yes,Customer Support,1050.27,East
CUST-20934,2024-09-15,Premium,Monthly,8,81.63,No,N/A,653.04,East
CUST-20935,2024-03-15,Premium,Annual,15,82.13,No,N/A,1231.95,West
CUST-20936,2025-03-25,Standard,Monthly,17,37.14,Yes,Competitor,631.38,West
CUST-20937,2024-10-04,Basic,Annual,14,14.77,No,N/A,206.78,West
CUST-20938,2025-02-18,Standard,Annual,0,37.23,No,N/A,0.0,East
CUST-20940,2025-01-24,Basic,Annual,20,14.53,No,N/A,290.6,West
CUST-20941,2024-11-05,Basic,Annual,19,15.36,Yes,Product Bug,291.84,South
CUST-20942,2025-02-24,Standard,Monthly,0,38.66,Yes,Competitor,0.0,East
CUST-20943,2024-06-07,Basic,Monthly,21,14.98,No,N/A,314.58,West
CUST-20944,2024-07-15,Standard,Annual,1,38.87,No,N/A,38.87,North
CUST-20945,2024-06-20,Basic,Monthly,0,14.51,Yes,Product Bug,0.0,East
CUST-20946,2025-01-23,Standard,Annual,6,40.59,No,N/A,243.54,East
CUST-20947,2024-12-07,Standard,Monthly,12,39.0,No,N/A,468.0,West
CUST-20949,2025-05-15,Standard,Monthly,19,40.49,Yes,Price,769.31,North
CUST-20950,2025-04-14,Standard,Annual,9,37.12,No,N/A,334.08,East
CUST-20951,2024-10-12,Standard,Monthly,23,40.05,No,N/A,921.15,North
CUST-20952,2024-04-19,Standard,Monthly,0,37.5,No,N/A,0.0,South
CUST-20954,2024-09-25,Standard,Monthly,3,39.2,Yes,Customer Support,117.6,South
CUST-20955,2024-12-30,Basic,Monthly,15,15.28,No,N/A,229.2,West
CUST-20957,2025-02-27,Standard,Monthly,21,39.5,No,N/A,829.5,South
CUST-20959,2024-11-17,Standard,Annual,24,37.06,No,N/A,889.44,East
CUST-20960,2024-05-11,Premium,Monthly,22,81.58,Yes,Price,1794.76,South
CUST-20961,2024-04-18,Standard,Annual,21,40.54,No,N/A,851.34,West
CUST-20962,2025-03-09,Premium,Monthly,8,78.63,No,N/A,629.04,East
CUST-20963,2024-02-17,Basic,Annual,8,15.07,No,N/A,120.56,East
CUST-20964,2024-05-25,Basic,Annual,19,14.4,No,N/A,273.6,South
CUST-20965,2024-03-15,Standard,Monthly,10,39.55,Yes,Competitor,395.5,South
CUST-20966,2024-12-12,Premium,Annual,16,76.66,Yes,No_Reason,1226.56,West
CUST-20967,2024-05-30,Standard,Annual,20,37.39,Yes,Customer Support,747.8,North
CUST-20968,2025-01-18,Basic,Monthly,0,15.62,Yes,No_Reason,0.0,West
CUST-20969,2025-02-13,Premium,Annual,17,81.86,Yes,No_Reason,1391.62,East
CUST-20970,2024-07-20,Basic,Monthly,18,15.61,No,N/A,280.98,East
CUST-20971,2024-11-22,Basic,Monthly,22,14.45,No,N/A,317.9,East
CUST-20972,2025-04-15,Standard,Annual,11,37.5,Yes,Product Bug,412.5,West
CUST-20973,2024-10-25,Standard,Monthly,15,40.74,Yes,Product Bug,611.1,East
CUST-20974,2025-02-19,Premium,Monthly,9,79.58,Yes,Competitor,716.22,West
CUST-20975,2024-11-06,Basic,Annual,6,15.35,No,N/A,92.1,West
CUST-20976,2024-12-27,Standard,Monthly,3,38.47,Yes,Price,115.41,South
CUST-20977,2025-05-12,Standard,Monthly,6,37.98,Yes,No_Reason,227.88,North
CUST-20978,2024-07-24,Premium,Monthly,18,80.75,Yes,Competitor,1453.5,North
CUST-20979,2024-10-11,Basic,Annual,17,14.8,No,N/A,251.6,North
CUST-20980,2025-04-26,Standard,Annual,16,37.94,No,N/A,607.04,North
CUST-20981,2024-11-09,Premium,Monthly,12,77.33,No,N/A,927.96,South
CUST-20982,2024-04-11,Standard,Annual,19,39.57,No,N/A,751.83,East
CUST-20983,2024-07-18,Standard,Annual,1,40.71,No,N/A,40.71,North
CUST-20984,2024-09-10,Basic,Monthly,21,14.35,Yes,No_Reason,301.35,West
CUST-20985,2025-02-27,Standard,Annual,5,40.09,No,N/A,200.45,West
CUST-20986,2025-04-30,Standard,Monthly,21,39.0,No,N/A,819.0,North
CUST-20987,2024-11-28,Standard,Annual,9,37.79,No,N/A,340.11,West
CUST-20988,2024-05-07,Standard,Annual,17,37.47,No,N/A,636.99,North
CUST-20989,2024-01-11,Premium,Monthly,16,82.22,Yes,Price,1315.52,East
CUST-21105,2024-11-19,Basic,Annual,23,14.6,Yes,Competitor,335.8,West
CUST-20990,2024-05-08,Premium,Annual,0,80.45,No,N/A,0.0,West
CUST-20991,2024-11-25,Standard,Monthly,22,39.96,No,N/A,879.12,West
CUST-20992,2024-07-22,Basic,Monthly,5,14.56,Yes,No_Reason,72.8,West
CUST-20993,2025-05-03,Premium,Annual,4,75.69,No,N/A,302.76,South
CUST-20994,2024-04-24,Standard,Monthly,15,38.35,No,N/A,575.25,West
CUST-20995,2024-08-11,Premium,Monthly,21,81.87,No,N/A,1719.27,West
CUST-20996,2024-12-14,Basic,Monthly,13,15.0,Yes,Customer Support,195.0,West
CUST-20997,2025-04-07,Basic,Monthly,5,14.95,No,N/A,74.75,West
CUST-20998,2024-10-01,Standard,Annual,24,39.79,No,N/A,954.96,East
CUST-20999,2024-05-15,Premium,Monthly,4,82.33,No,N/A,329.32,East
CUST-21000,2025-05-11,Basic,Monthly,20,15.12,No,N/A,302.4,West
CUST-21001,2024-12-20,Basic,Annual,9,15.57,No,N/A,140.13,South
CUST-21002,2024-02-27,Premium,Monthly,0,76.33,Yes,No_Reason,0.0,South
CUST-21003,2025-02-13,Basic,Monthly,23,14.27,Yes,Customer Support,328.21,South
CUST-21004,2024-02-13,Premium,Annual,24,78.95,No,N/A,1894.8,West
CUST-21987,2024-10-19,Basic,Monthly,0,15.08,Yes,Price,0.0,North
CUST-21006,2025-03-27,Premium,Monthly,3,77.56,Yes,No_Reason,232.68,East
CUST-21007,2025-01-08,Basic,Annual,10,14.82,No,N/A,148.2,East
CUST-21008,2025-03-23,Premium,Annual,16,78.42,No,N/A,1254.72,East
CUST-21009,2024-03-06,Standard,Monthly,4,40.57,Yes,No_Reason,162.28,South
CUST-21010,2024-07-12,Standard,Monthly,24,37.6,Yes,Customer Support,902.4,North
CUST-21011,2025-02-18,Premium,Monthly,5,75.22,Yes,Competitor,376.1,South
CUST-21012,2024-12-22,Premium,Monthly,7,80.05,Yes,Customer Support,560.35,East
CUST-21013,2024-11-23,Basic,Monthly,16,15.45,No,N/A,247.2,North
CUST-21014,2025-02-08,Premium,Annual,16,77.77,No,N/A,1244.32,East
CUST-21015,2024-05-24,Basic,Annual,20,14.63,No,N/A,292.6,South
CUST-21017,2025-02-12,Standard,Monthly,23,38.3,No,N/A,880.9,North
CUST-21018,2024-03-01,Standard,Monthly,18,40.07,No,N/A,721.26,East
CUST-21019,2024-05-24,Premium,Monthly,20,78.44,Yes,Customer Support,1568.8,North
CUST-21020,2024-04-05,Standard,Annual,2,38.38,No,N/A,76.76,East
CUST-21022,2024-06-03,Standard,Monthly,6,39.7,No,N/A,238.2,North
CUST-21023,2024-08-19,Basic,Annual,12,14.41,No,N/A,172.92,North
CUST-21024,2024-12-21,Basic,Monthly,22,14.58,No,N/A,320.76,East
CUST-21025,2024-02-20,Basic,Monthly,14,15.07,Yes,Competitor,210.98,West
CUST-21026,2024-10-06,Standard,Monthly,20,40.28,No,N/A,805.6,North
CUST-21028,2024-03-22,Basic,Annual,23,14.49,No,N/A,333.27,South
CUST-21029,2024-12-01,Standard,Monthly,23,39.09,Yes,Competitor,899.07,West
CUST-21030,2024-04-26,Standard,Monthly,12,40.5,Yes,Customer Support,486.0,East
CUST-21031,2024-04-14,Standard,Annual,21,38.98,No,N/A,818.58,North
CUST-21032,2024-11-16,Premium,Monthly,12,75.61,No,N/A,907.32,West
CUST-21033,2025-05-11,Premium,Monthly,14,82.01,No,N/A,1148.14,East
CUST-21034,2024-06-25,Basic,Monthly,5,14.72,No,N/A,73.6,East
CUST-21036,2024-12-03,Premium,Annual,16,79.19,Yes,No_Reason,1267.04,South
CUST-21037,2024-10-10,Premium,Monthly,10,79.78,No,N/A,797.8,South
CUST-21038,2024-09-18,Basic,Monthly,17,15.65,No,N/A,266.05,West
CUST-21039,2024-12-06,Standard,Monthly,0,40.43,No,N/A,0.0,North
CUST-21040,2024-06-07,Basic,Annual,3,15.41,Yes,Competitor,46.23,South
CUST-21041,2024-11-26,Premium,Annual,2,78.89,Yes,No_Reason,157.78,East
CUST-21042,2024-01-31,Premium,Monthly,9,75.98,No,N/A,683.82,North
CUST-21043,2024-09-13,Standard,Monthly,6,40.4,No,N/A,242.4,West
CUST-21044,2024-11-24,Standard,Annual,5,40.63,Yes,Customer Support,203.15,East
CUST-21045,2025-03-26,Basic,Annual,5,15.39,Yes,No_Reason,76.95,West
CUST-21046,2024-02-04,Basic,Annual,14,15.3,Yes,Product Bug,214.2,West
CUST-21047,2024-06-04,Standard,Annual,24,37.94,No,N/A,910.56,West
CUST-21048,2024-05-28,Basic,Monthly,24,15.05,No,N/A,361.2,South
CUST-21049,2024-05-29,Premium,Annual,18,77.97,No,N/A,1403.46,North
CUST-21050,2024-08-14,Basic,Annual,21,14.55,No,N/A,305.55,East
CUST-21051,2024-06-13,Basic,Annual,12,14.82,No,N/A,177.84,East
CUST-21052,2024-03-22,Basic,Monthly,10,14.31,No,N/A,143.1,West
CUST-21053,2025-01-07,Premium,Monthly,24,78.2,No,N/A,1876.8,West
CUST-21054,2025-03-17,Premium,Monthly,14,76.86,No,N/A,1076.04,East
CUST-21056,2024-10-07,Premium,Annual,14,82.17,No,N/A,1150.38,North
CUST-21057,2024-10-08,Premium,Monthly,9,81.22,No,N/A,730.98,South
CUST-21058,2024-05-12,Premium,Annual,20,75.38,No,N/A,1507.6,South
CUST-21059,2025-03-22,Standard,Annual,1,37.21,No,N/A,37.21,North
CUST-21061,2024-10-01,Premium,Annual,21,82.59,No,N/A,1734.39,North
CUST-21062,2024-02-15,Premium,Monthly,0,81.12,Yes,Product Bug,0.0,East
CUST-21064,2025-02-20,Premium,Monthly,1,81.27,No,N/A,81.27,South
CUST-21065,2024-08-21,Basic,Monthly,10,14.73,No,N/A,147.3,South
CUST-21066,2024-02-12,Standard,Annual,14,39.34,No,N/A,550.76,East
CUST-21068,2025-01-18,Premium,Annual,24,79.0,No,N/A,1896.0,North
CUST-21069,2025-05-08,Premium,Monthly,23,76.11,Yes,Competitor,1750.53,South
CUST-21070,2024-09-17,Premium,Annual,1,82.24,No,N/A,82.24,South
CUST-21938,2024-12-31,Basic,Monthly,0,14.64,No,N/A,0.0,East
CUST-21072,2024-11-25,Standard,Annual,12,38.9,No,N/A,466.8,North
CUST-21073,2024-08-04,Standard,Annual,15,38.98,No,N/A,584.7,West
CUST-21074,2025-01-11,Standard,Monthly,5,39.24,Yes,Competitor,196.2,East
CUST-21075,2024-02-06,Basic,Monthly,14,15.23,No,N/A,213.22,East
CUST-21076,2024-06-16,Standard,Monthly,6,39.94,Yes,Price,239.64,East
CUST-21077,2024-08-28,Premium,Annual,16,78.15,Yes,Product Bug,1250.4,North
CUST-21078,2024-04-25,Standard,Monthly,1,39.0,Yes,No_Reason,39.0,South
CUST-21079,2024-10-12,Premium,Monthly,13,82.44,No,N/A,1071.72,North
CUST-21080,2024-01-29,Standard,Annual,14,37.26,No,N/A,521.64,South
CUST-21081,2024-04-28,Premium,Annual,22,80.26,No,N/A,1765.72,South
CUST-21082,2024-09-30,Premium,Monthly,20,76.86,No,N/A,1537.2,North
CUST-21083,2024-09-17,Premium,Annual,5,77.94,Yes,No_Reason,389.7,North
CUST-21084,2024-03-20,Standard,Monthly,13,37.76,Yes,Product Bug,490.88,East
CUST-21085,2024-09-26,Standard,Monthly,2,39.24,No,N/A,78.48,South
CUST-21087,2024-09-23,Premium,Monthly,11,75.99,No,N/A,835.89,South
CUST-21088,2024-06-17,Standard,Annual,12,40.09,No,N/A,481.08,East
CUST-21090,2024-07-17,Premium,Annual,9,79.77,No,N/A,717.93,East
CUST-21091,2024-01-22,Standard,Monthly,5,40.46,Yes,Competitor,202.3,South
CUST-21092,2024-07-09,Standard,Annual,8,37.43,No,N/A,299.44,West
CUST-21093,2024-05-22,Basic,Monthly,18,14.79,Yes,Competitor,266.22,South
CUST-21094,2024-05-20,Standard,Annual,6,39.95,No,N/A,239.7,West
CUST-21095,2024-12-19,Basic,Annual,16,14.79,Yes,Product Bug,236.64,North
CUST-21096,2025-02-26,Standard,Monthly,21,37.77,No,N/A,793.17,South
CUST-21097,2025-04-29,Standard,Monthly,8,39.79,No,N/A,318.32,West
CUST-21098,2024-09-09,Standard,Monthly,23,37.71,No,N/A,867.33,South
CUST-21099,2024-07-10,Premium,Monthly,0,79.45,Yes,Price,0.0,North
CUST-21100,2025-05-13,Basic,Monthly,10,15.6,Yes,Customer Support,156.0,North
CUST-21101,2024-08-22,Basic,Annual,20,15.28,No,N/A,305.6,East
CUST-21106,2024-04-21,Standard,Monthly,19,40.43,Yes,Price,768.17,North
CUST-21107,2024-04-02,Standard,Annual,11,39.65,No,N/A,436.15,East
CUST-21108,2024-06-21,Basic,Monthly,13,15.71,Yes,Customer Support,204.23,East
CUST-21109,2024-04-18,Premium,Monthly,24,81.14,Yes,Competitor,1947.36,North
CUST-21110,2024-05-11,Premium,Monthly,24,78.2,No,N/A,1876.8,South
CUST-21111,2024-09-22,Basic,Monthly,21,14.35,No,N/A,301.35,South
CUST-21112,2024-11-03,Premium,Annual,11,80.38,No,N/A,884.18,North
CUST-21113,2025-05-09,Standard,Monthly,18,40.1,Yes,Product Bug,721.8,West
CUST-21114,2024-10-08,Premium,Annual,18,75.86,No,N/A,1365.48,South
CUST-21115,2025-03-30,Basic,Annual,17,14.97,No,N/A,254.49,West
CUST-21116,2024-12-12,Standard,Annual,10,38.6,No,N/A,386.0,East
CUST-21117,2025-03-14,Basic,Annual,15,14.63,Yes,Product Bug,219.45,East
CUST-21118,2024-07-23,Basic,Annual,12,14.99,Yes,Competitor,179.88,South
CUST-21120,2024-01-19,Premium,Monthly,10,76.06,Yes,No_Reason,760.6,North
CUST-21121,2024-08-02,Premium,Annual,7,75.26,No,N/A,526.82,East
CUST-21122,2025-02-04,Standard,Annual,14,37.37,Yes,Competitor,523.18,East
CUST-21123,2024-11-29,Premium,Annual,4,82.87,No,N/A,331.48,North
CUST-21124,2024-11-12,Basic,Monthly,4,15.25,Yes,Price,61.0,East
CUST-21127,2025-05-06,Basic,Annual,18,15.48,No,N/A,278.64,West
CUST-21128,2025-01-12,Premium,Annual,12,76.23,Yes,Price,914.76,West
CUST-21129,2024-10-18,Standard,Monthly,10,37.86,Yes,Competitor,378.6,North
CUST-21130,2024-07-06,Premium,Monthly,19,76.04,No,N/A,1444.76,South
CUST-21131,2024-07-19,Premium,Monthly,24,81.31,No,N/A,1951.44,North
CUST-21132,2024-05-06,Premium,Monthly,19,81.83,No,N/A,1554.77,West
CUST-21133,2025-03-23,Standard,Monthly,1,38.2,Yes,Price,38.2,South
